"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","latStation","longStation","usaf","wban","station"
"1701",84030083,"US","USA",840,30083,"Richland","Montana","US",47.78668011,-104.5610786,"Richland, Montana, US",47.717,-104.183,"727687","94028","SIDNEY-RICHLAND MUNI ARPT"
"1702",84030085,"US","USA",840,30085,"Roosevelt","Montana","US",48.29607488,-105.0079268,"Roosevelt, Montana, US",48.308,-105.102,"999999","94060","WOLF POINT 29 ENE"
"1703",84030087,"US","USA",840,30087,"Rosebud","Montana","US",46.23397237,-106.729288,"Rosebud, Montana, US",46.427,-105.883,"742300","24037","FRANK WILEY FIELD AIRPORT"
"1704",84030089,"US","USA",840,30089,"Sanders","Montana","US",47.67657534,-115.1329916,"Sanders, Montana, US",47.457,-115.645,"726817","24154","MULLAN PASS"
"1705",84030091,"US","USA",840,30091,"Sheridan","Montana","US",48.72085833,-104.503829,"Sheridan, Montana, US",48.489,-105.21,"999999","94059","WOLF POINT 34 NE"
"1706",84030093,"US","USA",840,30093,"Silver Bow","Montana","US",45.90018933,-112.6620092,"Silver Bow, Montana, US",45.965,-112.501,"727740","24135","BERT MOONEY AIRPORT"
"1707",84030095,"US","USA",840,30095,"Stillwater","Montana","US",45.67071407,-109.3950061,"Stillwater, Montana, US",45.807,-108.542,"726770","24033","BILLINGS LOGAN INTERNATIONAL AIRPORT"
"1708",84030097,"US","USA",840,30097,"Sweet Grass","Montana","US",45.81367654,-109.9425686,"Sweet Grass, Montana, US",45.698,-110.441,"726798","24150","MISSION FIELD AIRPORT"
"1709",84030099,"US","USA",840,30099,"Teton","Montana","US",47.83741052,-112.2410688,"Teton, Montana, US",47.7,-111.95,"721002","99999","HOTEL (FAIRFIELD)"
"1710",84030101,"US","USA",840,30101,"Toole","Montana","US",48.65577551,-111.6942414,"Toole, Montana, US",48.603,-112.375,"727690","24137","CUT BANK MUNICIPAL AIRPORT"
"1711",84030103,"US","USA",840,30103,"Treasure","Montana","US",46.2097322,-107.2666516,"Treasure, Montana, US",45.807,-108.542,"726770","24033","BILLINGS LOGAN INTERNATIONAL AIRPORT"
"1712",84090030,"US","USA",840,90030,"Unassigned","Montana","US",0,0,"Unassigned, Montana, US",0,0,"538660","99999","BOGUS CHINESE"
"1713",84030105,"US","USA",840,30105,"Valley","Montana","US",48.36435097,-106.6669635,"Valley, Montana, US",48.214,-106.621,"727680","94008","WOKAL FIELD/GLASGOW INTL AIRPORT"
"1714",84030107,"US","USA",840,30107,"Wheatland","Montana","US",46.46652491,-109.8464636,"Wheatland, Montana, US",46.45,-109.8,"721005","99999","KILO (HARLOWTOWN)"
"1715",84030109,"US","USA",840,30109,"Wibaux","Montana","US",46.95925154,-104.2510927,"Wibaux, Montana, US",46.925,-103.982,"720854","00282","BEACH AIRPORT"
"1716",84030111,"US","USA",840,30111,"Yellowstone","Montana","US",45.93955949,-108.2691486,"Yellowstone, Montana, US",45.807,-108.542,"726770","24033","BILLINGS LOGAN INTERNATIONAL AIRPORT"
"1717",84031001,"US","USA",840,31001,"Adams","Nebraska","US",40.5244942,-98.50117804,"Adams, Nebraska, US",40.601,-98.426,"725525","94949","HASTINGS MUNICIPAL AIRPORT"
"1718",84031003,"US","USA",840,31003,"Antelope","Nebraska","US",42.17695516,-98.0666283,"Antelope, Nebraska, US",41.73,-98.054,"723441","54921","ALBION MUNICIPAL AIRPORT"
"1719",84031005,"US","USA",840,31005,"Arthur","Nebraska","US",41.56896142,-101.6959559,"Arthur, Nebraska, US",41.119,-101.768,"725621","94063","SEARLE FIELD AIRPORT"
"1720",84031007,"US","USA",840,31007,"Banner","Nebraska","US",41.54634427,-103.7114332,"Banner, Nebraska, US",41.583,-103.667,"720979","99999","CHARLIE (GERING)"
"1721",84031009,"US","USA",840,31009,"Blaine","Nebraska","US",41.91311716,-99.97677845,"Blaine, Nebraska, US",41.964,-100.569,"722211","94087","THOMAS COUNTY AIRPORT"
"1722",84031011,"US","USA",840,31011,"Boone","Nebraska","US",41.70759415,-98.06737183,"Boone, Nebraska, US",41.73,-98.054,"723441","54921","ALBION MUNICIPAL AIRPORT"
"1723",84031013,"US","USA",840,31013,"Box Butte","Nebraska","US",42.22079243,-103.0878834,"Box Butte, Nebraska, US",42.057,-102.802,"725635","24044","ALLIANCE MUNICIPAL AIRPORT"
"1724",84031015,"US","USA",840,31015,"Boyd","Nebraska","US",42.8997274,-98.76486568,"Boyd, Nebraska, US",42.47,-98.688,"725566","04957","THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT"
"1725",84031017,"US","USA",840,31017,"Brown","Nebraska","US",42.43018907,-99.92904055,"Brown, Nebraska, US",42.577,-100.001,"725556","94975","AINSWORTH MUNICIPAL ARPT"
"1726",84031019,"US","USA",840,31019,"Buffalo","Nebraska","US",40.85486962,-99.07500296,"Buffalo, Nebraska, US",40.733,-99,"725526","14905","KEARNEY MUNICIPAL AIRPORT"
"1727",84031021,"US","USA",840,31021,"Burt","Nebraska","US",41.85056773,-96.32605633,"Burt, Nebraska, US",41.764,-96.178,"725527","94978","TEKAMAH MUNICIPAL AIRPORT"
"1728",84031023,"US","USA",840,31023,"Butler","Nebraska","US",41.22703692,-97.13106306,"Butler, Nebraska, US",41.448,-97.343,"725565","94951","COLUMBUS MUNICIPAL AIRPORT"
"1729",84031025,"US","USA",840,31025,"Cass","Nebraska","US",40.90899107,-96.13971217,"Cass, Nebraska, US",40.948,-95.917,"722291","00470","PLATTSMOUTH MUNICIPAL AIRPORT"
"1730",84031027,"US","USA",840,31027,"Cedar","Nebraska","US",42.5988851,-97.25311951,"Cedar, Nebraska, US",42.879,-97.364,"726525","94911","CHAN GURNEY MUNICIPAL ARPT"
"1731",84031029,"US","USA",840,31029,"Chase","Nebraska","US",40.5237198,-101.6978026,"Chase, Nebraska, US",40.51,-101.62,"725626","24091","IMPERIAL MUNICIPAL AIRPORT"
"1732",84031031,"US","USA",840,31031,"Cherry","Nebraska","US",42.54502621,-101.1244332,"Cherry, Nebraska, US",42.068,-101.445,"999999","94079","WHITMAN 5 ENE"
"1733",84031033,"US","USA",840,31033,"Cheyenne","Nebraska","US",41.21999357,-102.9941693,"Cheyenne, Nebraska, US",41.217,-103.1,"720984","99999","GOLF (SIDNEY)"
"1734",84031035,"US","USA",840,31035,"Clay","Nebraska","US",40.52439441,-98.05126296,"Clay, Nebraska, US",40.601,-98.426,"725525","94949","HASTINGS MUNICIPAL AIRPORT"
"1735",84031037,"US","USA",840,31037,"Colfax","Nebraska","US",41.57486951,-97.0868542,"Colfax, Nebraska, US",41.448,-97.343,"725565","94951","COLUMBUS MUNICIPAL AIRPORT"
"1736",84031039,"US","USA",840,31039,"Cuming","Nebraska","US",41.91637624,-96.78730772,"Cuming, Nebraska, US",42.242,-96.983,"722241","54925","WAYNE MUNICIPAL AIRPORT"
"1737",84031041,"US","USA",840,31041,"Custer","Nebraska","US",41.39374521,-99.72805369,"Custer, Nebraska, US",41.433,-99.633,"725555","94946","BROKEN BOW MUNICIPAL ARPT"
"1738",84031043,"US","USA",840,31043,"Dakota","Nebraska","US",42.39040144,-96.56656425,"Dakota, Nebraska, US",42.391,-96.379,"725570","14943","SIOUX GATEWAY/COL BUD DAY FIELD AP"
"1739",84031045,"US","USA",840,31045,"Dawes","Nebraska","US",42.71985036,-103.1313774,"Dawes, Nebraska, US",42.837,-103.098,"725636","24017","CHADRON MUNICIPAL AIRPORT"
"1740",84031047,"US","USA",840,31047,"Dawson","Nebraska","US",40.87028216,-99.8201461,"Dawson, Nebraska, US",40.789,-99.771,"725624","14994","JIM KELLY FIELD AIRPORT"
"1741",84031049,"US","USA",840,31049,"Deuel","Nebraska","US",41.11168186,-102.3333331,"Deuel, Nebraska, US",41.05,-102.867,"720986","99999","INDIA (SIDNEY)"
"1742",84031051,"US","USA",840,31051,"Dixon","Nebraska","US",42.49188363,-96.86782408,"Dixon, Nebraska, US",42.242,-96.983,"722241","54925","WAYNE MUNICIPAL AIRPORT"
"1743",84031053,"US","USA",840,31053,"Dodge","Nebraska","US",41.58071748,-96.65598179,"Dodge, Nebraska, US",41.449,-96.52,"725564","04924","FREMONT MUNICIPAL AIRPORT"
"1744",84031055,"US","USA",840,31055,"Douglas","Nebraska","US",41.29518299,-96.15085305,"Douglas, Nebraska, US",41.196,-96.112,"720308","04992","MILLARD AIRPORT"
"1745",84031057,"US","USA",840,31057,"Dundy","Nebraska","US",40.17638677,-101.6876522,"Dundy, Nebraska, US",40.51,-101.62,"725626","24091","IMPERIAL MUNICIPAL AIRPORT"
"1746",84031059,"US","USA",840,31059,"Fillmore","Nebraska","US",40.52458567,-97.59646937,"Fillmore, Nebraska, US",40.894,-97.626,"725512","14989","YORK MUNICIPAL AIRPORT"
"1747",84031061,"US","USA",840,31061,"Franklin","Nebraska","US",40.17636348,-98.95299073,"Franklin, Nebraska, US",40.45,-99.339,"725628","04935","BREWSTER FIELD AIRPORT"
"1748",84031063,"US","USA",840,31063,"Frontier","Nebraska","US",40.52993007,-100.3924658,"Frontier, Nebraska, US",40.206,-100.591,"725625","94040","MC COOK MUNICIPAL AIRPORT"
"1749",84031065,"US","USA",840,31065,"Furnas","Nebraska","US",40.17642064,-99.91247454,"Furnas, Nebraska, US",39.85,-99.895,"720433","99999","NORTON MUNI"
"1750",84031067,"US","USA",840,31067,"Gage","Nebraska","US",40.26186809,-96.68946704,"Gage, Nebraska, US",40.301,-96.754,"725515","94947","BEATRICE MUNICIPAL AIRPORT"
"1751",84031069,"US","USA",840,31069,"Garden","Nebraska","US",41.61703149,-102.3313973,"Garden, Nebraska, US",41.317,-102.833,"720985","99999","HOTEL (GURLEY)"
"1752",84031071,"US","USA",840,31071,"Garfield","Nebraska","US",41.91428955,-98.99111827,"Garfield, Nebraska, US",41.623,-98.948,"725524","94958","EVELYN SHARP FIELD AIRPORT"
"1753",84031073,"US","USA",840,31073,"Gosper","Nebraska","US",40.51481965,-99.83020279,"Gosper, Nebraska, US",40.789,-99.771,"725624","14994","JIM KELLY FIELD AIRPORT"
"1754",84031075,"US","USA",840,31075,"Grant","Nebraska","US",41.91528587,-101.740701,"Grant, Nebraska, US",42.068,-101.445,"999999","94079","WHITMAN 5 ENE"
"1755",84031077,"US","USA",840,31077,"Greeley","Nebraska","US",41.56742671,-98.52150266,"Greeley, Nebraska, US",41.623,-98.948,"725524","94958","EVELYN SHARP FIELD AIRPORT"
"1756",84031079,"US","USA",840,31079,"Hall","Nebraska","US",40.87257079,-98.50218293,"Hall, Nebraska, US",40.961,-98.314,"725520","14935","CENTRAL NEBRASKA REGIONAL AIRPORT"
"1757",84031081,"US","USA",840,31081,"Hamilton","Nebraska","US",40.87349452,-98.02099117,"Hamilton, Nebraska, US",40.893,-97.997,"725513","04901","ARRA MUNI-AL POTTER FLD AP"
"1758",84031083,"US","USA",840,31083,"Harlan","Nebraska","US",40.17658508,-99.40438879,"Harlan, Nebraska, US",40.45,-99.339,"725628","04935","BREWSTER FIELD AIRPORT"
"1759",84031085,"US","USA",840,31085,"Hayes","Nebraska","US",40.52451972,-101.0603568,"Hayes, Nebraska, US",40.51,-101.62,"725626","24091","IMPERIAL MUNICIPAL AIRPORT"
"1760",84031087,"US","USA",840,31087,"Hitchcock","Nebraska","US",40.17609175,-101.0416477,"Hitchcock, Nebraska, US",39.84,-101.042,"720421","03043","ATWOOD-RAWLNS CO CTY CO AP"
"1761",84031089,"US","USA",840,31089,"Holt","Nebraska","US",42.45522056,-98.78402558,"Holt, Nebraska, US",42.47,-98.688,"725566","04957","THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT"
"1762",84031091,"US","USA",840,31091,"Hooker","Nebraska","US",41.91586243,-101.1354293,"Hooker, Nebraska, US",42.068,-101.445,"999999","94079","WHITMAN 5 ENE"
"1763",84031093,"US","USA",840,31093,"Howard","Nebraska","US",41.2200529,-98.5166499,"Howard, Nebraska, US",40.961,-98.314,"725520","14935","CENTRAL NEBRASKA REGIONAL AIRPORT"
"1764",84031095,"US","USA",840,31095,"Jefferson","Nebraska","US",40.17584531,-97.142601,"Jefferson, Nebraska, US",40.301,-96.754,"725515","94947","BEATRICE MUNICIPAL AIRPORT"
"1765",84031097,"US","USA",840,31097,"Johnson","Nebraska","US",40.39257596,-96.26522753,"Johnson, Nebraska, US",40.606,-95.864,"725541","04993","NEBRASKA CITY MUNI AIRPORT"
"1766",84031099,"US","USA",840,31099,"Kearney","Nebraska","US",40.50663314,-98.94877182,"Kearney, Nebraska, US",40.733,-99,"725526","14905","KEARNEY MUNICIPAL AIRPORT"
"1767",84031101,"US","USA",840,31101,"Keith","Nebraska","US",41.19930341,-101.6620164,"Keith, Nebraska, US",41.119,-101.768,"725621","94063","SEARLE FIELD AIRPORT"
"1768",84031103,"US","USA",840,31103,"Keya Paha","Nebraska","US",42.87990694,-99.71343729,"Keya Paha, Nebraska, US",42.577,-100.001,"725556","94975","AINSWORTH MUNICIPAL ARPT"
"1769",84031105,"US","USA",840,31105,"Kimball","Nebraska","US",41.19774275,-103.7148131,"Kimball, Nebraska, US",41.189,-103.671,"725665","94073","KMBAL MUNI/R E ARRAJ FD AP"
"1770",84031107,"US","USA",840,31107,"Knox","Nebraska","US",42.63758421,-97.89178836,"Knox, Nebraska, US",42.879,-97.364,"726525","94911","CHAN GURNEY MUNICIPAL ARPT"
"1771",84031109,"US","USA",840,31109,"Lancaster","Nebraska","US",40.78416049,-96.68777155,"Lancaster, Nebraska, US",40.851,-96.748,"725510","14939","LINCOLN MUNICIPAL AIRPORT"
"1772",84031111,"US","USA",840,31111,"Lincoln","Nebraska","US",41.04658298,-100.7475374,"Lincoln, Nebraska, US",41.121,-100.669,"725620","24023","NORTH PLATTE RGNL AP LEE BIRD FD AP"
"1773",84031113,"US","USA",840,31113,"Logan","Nebraska","US",41.56650314,-100.4817851,"Logan, Nebraska, US",41.964,-100.569,"722211","94087","THOMAS COUNTY AIRPORT"
"1774",84031115,"US","USA",840,31115,"Loup","Nebraska","US",41.91371961,-99.45440415,"Loup, Nebraska, US",41.623,-98.948,"725524","94958","EVELYN SHARP FIELD AIRPORT"
"1775",84031119,"US","USA",840,31119,"Madison","Nebraska","US",41.91676024,-97.6005481,"Madison, Nebraska, US",41.986,-97.435,"725560","14941","KARL STEFAN MEMORIAL AIRPORT"
"1776",84031117,"US","USA",840,31117,"McPherson","Nebraska","US",41.56797682,-101.0599362,"McPherson, Nebraska, US",41.121,-100.669,"725620","24023","NORTH PLATTE RGNL AP LEE BIRD FD AP"
"1777",84031121,"US","USA",840,31121,"Merrick","Nebraska","US",41.16624273,-98.0374887,"Merrick, Nebraska, US",40.893,-97.997,"725513","04901","ARRA MUNI-AL POTTER FLD AP"
"1778",84031123,"US","USA",840,31123,"Morrill","Nebraska","US",41.71711774,-103.0061405,"Morrill, Nebraska, US",42.057,-102.802,"725635","24044","ALLIANCE MUNICIPAL AIRPORT"
"1779",84031125,"US","USA",840,31125,"Nance","Nebraska","US",41.39750195,-97.99327291,"Nance, Nebraska, US",41.73,-98.054,"723441","54921","ALBION MUNICIPAL AIRPORT"
"1780",84031127,"US","USA",840,31127,"Nemaha","Nebraska","US",40.38514847,-95.85433992,"Nemaha, Nebraska, US",40.606,-95.864,"725541","04993","NEBRASKA CITY MUNI AIRPORT"
"1781",84031129,"US","USA",840,31129,"Nuckolls","Nebraska","US",40.17637905,-98.04743961,"Nuckolls, Nebraska, US",40.149,-97.587,"722124","04998","HEBRON MUNICIPAL AIRPORT"
"1782",84031131,"US","USA",840,31131,"Otoe","Nebraska","US",40.64843556,-96.13374142,"Otoe, Nebraska, US",40.606,-95.864,"725541","04993","NEBRASKA CITY MUNI AIRPORT"
"1783",84080031,"US","USA",840,80031,"Out of NE","Nebraska","US",0,0,"Out of NE, Nebraska, US",0,0,"538660","99999","BOGUS CHINESE"
"1784",84031133,"US","USA",840,31133,"Pawnee","Nebraska","US",40.13141096,-96.23705437,"Pawnee, Nebraska, US",40.301,-96.754,"725515","94947","BEATRICE MUNICIPAL AIRPORT"
"1785",84031135,"US","USA",840,31135,"Perkins","Nebraska","US",40.85082525,-101.6502942,"Perkins, Nebraska, US",41.119,-101.768,"725621","94063","SEARLE FIELD AIRPORT"
"1786",84031137,"US","USA",840,31137,"Phelps","Nebraska","US",40.51156033,-99.41461667,"Phelps, Nebraska, US",40.45,-99.339,"725628","04935","BREWSTER FIELD AIRPORT"
"1787",84031139,"US","USA",840,31139,"Pierce","Nebraska","US",42.26434853,-97.60122773,"Pierce, Nebraska, US",41.986,-97.435,"725560","14941","KARL STEFAN MEMORIAL AIRPORT"
"1788",84031141,"US","USA",840,31141,"Platte","Nebraska","US",41.57246836,-97.52144359,"Platte, Nebraska, US",41.448,-97.343,"725565","94951","COLUMBUS MUNICIPAL AIRPORT"
"1789",84031143,"US","USA",840,31143,"Polk","Nebraska","US",41.18813488,-97.56630712,"Polk, Nebraska, US",40.894,-97.626,"725512","14989","YORK MUNICIPAL AIRPORT"
"1790",84031145,"US","USA",840,31145,"Red Willow","Nebraska","US",40.1755688,-100.476998,"Red Willow, Nebraska, US",40.206,-100.591,"725625","94040","MC COOK MUNICIPAL AIRPORT"
"1791",84031147,"US","USA",840,31147,"Richardson","Nebraska","US",40.1247415,-95.71755036,"Richardson, Nebraska, US",40.08,-95.592,"725533","94957","BRENNER FIELD AIRPORT"
"1792",84031149,"US","USA",840,31149,"Rock","Nebraska","US",42.42252217,-99.44832069,"Rock, Nebraska, US",42.577,-100.001,"725556","94975","AINSWORTH MUNICIPAL ARPT"
"1793",84031151,"US","USA",840,31151,"Saline","Nebraska","US",40.52418865,-97.14085859,"Saline, Nebraska, US",40.695,-96.854,"999999","94996","LINCOLN 11 SW"
"1794",84031153,"US","USA",840,31153,"Sarpy","Nebraska","US",41.11314181,-96.11156432,"Sarpy, Nebraska, US",41.196,-96.112,"720308","04992","MILLARD AIRPORT"
"1795",84031155,"US","USA",840,31155,"Saunders","Nebraska","US",41.2278103,-96.63773905,"Saunders, Nebraska, US",41.233,-96.6,"720942","00323","WAHOO MUNICIPAL AIRPORT"
"1796",84031157,"US","USA",840,31157,"Scotts Bluff","Nebraska","US",41.85070896,-103.7080986,"Scotts Bluff, Nebraska, US",41.871,-103.593,"725660","24028","WESTERN NE REGIONAL/HEILIG FIELD AP"
"1797",84031159,"US","USA",840,31159,"Seward","Nebraska","US",40.87241834,-97.139673,"Seward, Nebraska, US",40.695,-96.854,"999999","94996","LINCOLN 11 SW"
"1798",84031161,"US","USA",840,31161,"Sheridan","Nebraska","US",42.50284406,-102.4126613,"Sheridan, Nebraska, US",42.806,-102.175,"725637","99999","GORDON MUNI"
"1799",84031163,"US","USA",840,31163,"Sherman","Nebraska","US",41.22045983,-98.97588642,"Sherman, Nebraska, US",41.623,-98.948,"725524","94958","EVELYN SHARP FIELD AIRPORT"
"1800",84031165,"US","USA",840,31165,"Sioux","Nebraska","US",42.48932059,-103.7576544,"Sioux, Nebraska, US",42.425,-103.736,"999999","94077","HARRISON 20 SSE"
"1801",84031167,"US","USA",840,31167,"Stanton","Nebraska","US",41.9169835,-97.19394708,"Stanton, Nebraska, US",41.986,-97.435,"725560","14941","KARL STEFAN MEMORIAL AIRPORT"
"1802",84031169,"US","USA",840,31169,"Thayer","Nebraska","US",40.17626377,-97.59504381,"Thayer, Nebraska, US",40.149,-97.587,"722124","04998","HEBRON MUNICIPAL AIRPORT"
"1803",84031171,"US","USA",840,31171,"Thomas","Nebraska","US",41.91358968,-100.5556632,"Thomas, Nebraska, US",41.964,-100.569,"722211","94087","THOMAS COUNTY AIRPORT"
"1804",84031173,"US","USA",840,31173,"Thurston","Nebraska","US",42.15725356,-96.54157099,"Thurston, Nebraska, US",42.391,-96.379,"725570","14943","SIOUX GATEWAY/COL BUD DAY FIELD AP"
"1805",84090031,"US","USA",840,90031,"Unassigned","Nebraska","US",0,0,"Unassigned, Nebraska, US",0,0,"538660","99999","BOGUS CHINESE"
"1806",84031175,"US","USA",840,31175,"Valley","Nebraska","US",41.56730777,-98.98197724,"Valley, Nebraska, US",41.623,-98.948,"725524","94958","EVELYN SHARP FIELD AIRPORT"
"1807",84031177,"US","USA",840,31177,"Washington","Nebraska","US",41.52815707,-96.22019892,"Washington, Nebraska, US",41.412,-96.109,"720405","00436","BLAIR MUNICIPAL AIRPORT"
"1808",84031179,"US","USA",840,31179,"Wayne","Nebraska","US",42.20934475,-97.11926964,"Wayne, Nebraska, US",42.242,-96.983,"722241","54925","WAYNE MUNICIPAL AIRPORT"
"1809",84031181,"US","USA",840,31181,"Webster","Nebraska","US",40.17642643,-98.50019851,"Webster, Nebraska, US",40.601,-98.426,"725525","94949","HASTINGS MUNICIPAL AIRPORT"
"1810",84031183,"US","USA",840,31183,"Wheeler","Nebraska","US",41.91482725,-98.52798941,"Wheeler, Nebraska, US",41.73,-98.054,"723441","54921","ALBION MUNICIPAL AIRPORT"
"1811",84031185,"US","USA",840,31185,"York","Nebraska","US",40.87272618,-97.59710186,"York, Nebraska, US",40.894,-97.626,"725512","14989","YORK MUNICIPAL AIRPORT"
"1812",84032510,"US","USA",840,32510,"Carson City","Nevada","US",39.15509045,-119.7480219,"Carson City, Nevada, US",39.183,-119.733,"720549","00171","CARSON AIRPORT"
"1813",84032001,"US","USA",840,32001,"Churchill","Nevada","US",39.58105744,-118.3394607,"Churchill, Nevada, US",39.417,-118.717,"724885","93102","FALLON NAS"
"1814",84032003,"US","USA",840,32003,"Clark","Nevada","US",36.21458855,-115.0130241,"Clark, Nevada, US",36.25,-115.033,"746140","23112","NELLIS AFB AIRPORT"
"1815",84032005,"US","USA",840,32005,"Douglas","Nevada","US",38.912862,-119.6171333,"Douglas, Nevada, US",39,-119.751,"720551","99999","MINDEN TAHOE AIRPORT"
"1816",84032007,"US","USA",840,32007,"Elko","Nevada","US",41.14531606,-115.3577619,"Elko, Nevada, US",40.829,-115.789,"725825","24121","ELKO REGIONAL AIRPORT"
"1817",84032009,"US","USA",840,32009,"Esmeralda","Nevada","US",37.78436681,-117.6319999,"Esmeralda, Nevada, US",38.051,-117.09,"724855","23153","TONOPAH AIRPORT"
